id;actor1_name;actor1_gender;actor2_name;actor2_gender;actor3_name;actor3_gender;actor4_name;actor4_gender;actor5_name;actor5_gender;actor_number;director_name;director_gender;director_number;producer_name;producer_number;screeplay_name;editor_name
807;Brad Pitt;2;Morgan Freeman;2;Gwyneth Paltrow;1;John C. McGinley;2;Kevin Spacey;2;49;David Fincher;2;1;Phyllis Carlyle;2;Andrew Kevin Walker;Richard Francis-Bruce
808;Mike Myers;2;Eddie Murphy;2;Cameron Diaz;1;John Lithgow;2;Vincent Cassel;2;29;Andrew Adamson;2;2;Jeffrey Katzenberg;3;none;Sim Evan-Jones
809;Mike Myers;2;Eddie Murphy;2;Cameron Diaz;1;Julie Andrews;1;Antonio Banderas;2;25;Andrew Adamson;2;3;David Lipman;3;Andrew Adamson;Sim Evan-Jones
810;Mike Myers;2;Eddie Murphy;2;Cameron Diaz;1;Julie Andrews;1;Antonio Banderas;2;41;Chris Miller;2;2;Aron Warner;2;Jeffrey Price;Joyce Arrastia
811;Bruce Dern;1;Cliff Potts;2;Ron Rifkin;2;Jesse Vint;2;Steven Brown;2;7;Douglas Trumbull;2;1;Michael Gruskoff;3;Deric Washburn;Aaron Stell
812;Scott Weinger;2;Robin Williams;2;Linda Larkin;1;Jonathan Freeman;2;Frank Welker;2;24;Ron Clements;2;2;Ron Clements;2;Ron Clements;H. Lee Peterson
813;Robert Hays;2;Julie Hagerty;1;Kareem Abdul-Jabbar;2;Lloyd Bridges;2;Peter Graves;2;23;Jim Abrahams;2;3;Jon Davison;3;none;Patrick Kennedy
814;David Naughton;2;Jenny Agutter;1;Griffin Dunne;0;John Woodvine;2;Lila Kaye;1;44;John Landis;2;1;George Folsey Jr.;1;John Landis;Malcolm Campbell
815;Kelsey Grammer;2;Ian Holm;2;Julia Louis-Dreyfus;1;Julia Ormond;1;Pete Postlethwaite;2;12;John Stephenson;0;1;Greg Smith;1;Alan Janes;Colin Green
816;Mike Myers;2;Elizabeth Hurley;1;Michael York;2;Mimi Rogers;1;Seth Green;2;27;Jay Roach;2;1;Jennifer Todd;3;Mike Myers;Dawn Hoggatt
817;Mike Myers;2;Heather Graham;1;Michael York;2;Robert Wagner;2;Rob Lowe;2;18;Jay Roach;2;1;Eric McLeod;6;Mike Myers;Jon Poll
818;Mike Myers;2;Beyoncé Knowles;1;Seth Green;2;Michael York;2;Mindy Sterling;1;114;Jay Roach;2;1;Eric McLeod;6;Mike Myers;Jon Poll
819;Robert De Niro;2;Brad Pitt;2;Kevin Bacon;2;Jason Patric;2;Ron Eldard;2;18;Barry Levinson;2;1;Steve Golin;4;Barry Levinson;Stu Linder
820;Kevin Costner;2;Tommy Lee Jones;2;Gary Oldman;2;Kevin Bacon;2;Michael Rooker;2;81;Oliver Stone;2;1;A. Kitman Ho;4;Oliver Stone;Joe Hutshing
821;Spencer Tracy;2;Burt Lancaster;2;Richard Widmark;2;Marlene Dietrich;1;Maximilian Schell;2;55;Stanley Kramer;2;1;Stanley Kramer;2;Abby Mann;Frederic Knudtson
822;Chhabi Biswas;2;Padmadevi;0;Kali Sarkar;0;Gangapada Basu;2;Pinaki Sengupta;2;12;Satyajit Ray;2;1;Satyajit Ray;1;Satyajit Ray;Dulal Dutta
823;Yoshikatsu Fujiki;0;Sumi Mutou;0;Hiroyuki Kinosha;0;Eri Sendai;0;Kenji Nakagawa;0;11;Hiroyuki Okiura;0;1;Hidekazu Terakawa;2;Mamoru Oshii;Shuichi Kakesu
824;Nicole Kidman;1;Ewan McGregor;2;John Leguizamo;2;Jim Broadbent;2;Richard Roxburgh;2;100;Baz Luhrmann;2;1;Baz Luhrmann;6;Baz Luhrmann;Jill Bilcock
825;Gillian Anderson;1;Ellen Burstyn;1;Sean Connery;2;Anthony Edwards;2;Angelina Jolie;1;25;Willard Carroll;2;1;Meg Liberman;4;Willard Carroll;Pietro Scalia
826;William Holden;2;Alec Guinness;2;Jack Hawkins;2;Sessue Hayakawa;2;James Donald;2;15;David Lean;2;1;Sam Spiegel;1;Carl Foreman;none
827;Simone Signoret;1;Véra Clouzot;0;Paul Meurisse;2;Charles Vanel;2;Jean Brochard;2;26;Henri-Georges Clouzot;2;1;Henri-Georges Clouzot;2;Henri-Georges Clouzot;Madeleine Gug
828;Michael Rennie;0;Patricia Neal;1;Billy Gray;2;Hugh Marlowe;2;Sam Jaffe;2;14;Robert Wise;2;1;Julian Blaustein;1;Edmund H. North;William Reynolds
829;Jack Nicholson;2;Faye Dunaway;1;John Huston;2;Perry Lopez;2;John Hillerman;2;41;Roman Polanski;2;1;C.O. Erickson;2;Robert Towne;Sam O'Steen
830;Walter Pidgeon;2;Anne Francis;1;Leslie Nielsen;2;Warren Stevens;2;Jack Kelly;2;22;Fred M. Wilcox;2;1;Nicholas Nayfack;1;Cyril Hume;Ferris Webster
831;Jeff Morrow;2;Faith Domergue;1;Rex Reason;2;Lance Fuller;2;Russell Johnson;2;12;Joseph M. Newman;2;1;William Alland;1;Franklin Coen;Virgil W. Vogel
832;Peter Lorre;2;Ellen Widmann;2;Inge Landgut;1;Otto Wernicke;2;Theodor Loos;0;11;Fritz Lang;2;1;Seymour Nebenzal;1;Fritz Lang;Paul Falkenberg
833;Carlo Battisti;0;none;0;Lina Gennari;0;Ileana Simova;0;Elena Rea;0;8;Vittorio De Sica;2;1;Giuseppe Amato;3;Cesare Zavattini;Eraldo Da Roma
834;Kate Beckinsale;1;Scott Speedman;2;Tony Curran;2;Shane Brolly;2;Derek Jacobi;2;17;Len Wiseman;2;1;Tom Rosenberg;5;Danny McBride;Nicolas De Toth
835;Hans Albers;2;Sybille Schmitz;1;Paul Hartmann;2;Peter Lorre;2;Hermann Speelmans;0;19;Karl Hartl;0;1;Erich Pommer;2;Curt Siodmak;Willy Zeyn jun.
836;Átila Iório;0;Maria Ribeiro;1;Orlando Macedo;0;Joffre Soares;2;none;0;4;Nelson Pereira dos Santos;0;1;Luiz Carlos Barreto;3;Nelson Pereira dos Santos;Rafael Justo Valverde
837;James Woods;2;Sonja Smits;1;Deborah Harry;1;Peter Dvorsky;2;none;0;20;David Cronenberg;2;1;Claude Héroux;1;none;Ronald Sanders
838;Richard Dreyfuss;2;Ron Howard;2;Paul Le Mat;2;Charles Martin Smith;2;Cindy Williams;1;26;George Lucas;2;1;Gary Kurtz;2;George Lucas;Marcia Lucas
839;Dennis Weaver;2;Jacqueline Scott;1;Eddie Firestone;2;Lou Frizzell;0;Gene Dynarski;2;15;Steven Spielberg;2;1;George Eckstein;1;Richard Matheson;Frank Morriss
840;Richard Dreyfuss;2;François Truffaut;0;Teri Garr;1;Melinda Dillon;1;Bob Balaban;2;59;Steven Spielberg;2;1;Clark L. Paylow;3;none;Michael Kahn
841;Kyle MacLachlan;2;Francesca Annis;1;Leonardo Cimino;2;Brad Dourif;2;José Ferrer;0;20;David Lynch;2;1;Raffaella De Laurentiis;1;David Lynch;Antony Gibbs
842;Sean Penn;2;Naomi Watts;1;Don Cheadle;2;Jack Thompson;2;none;0;29;Niels Mueller;0;1;Alfonso Cuarón;2;Niels Mueller;Jay Cassidy
843;Tony Leung Chiu-Wai;2;Maggie Cheung;1;Rebecca Pan;0;Kelly Lai Chen;0;Siu Ping-Lam;2;11;Wong Kar-wai;2;1;Wong Kar-wai;1;Wong Kar-wai;William Chang
844;Tony Leung Chiu-Wai;2;Zhang Ziyi;1;Faye Wong;1;Takuya Kimura;2;Gong Li;1;12;Wong Kar-wai;2;1;Zhang Yimou;5;Wong Kar-wai;William Chang
845;Farley Granger;2;Robert Walker;2;Ruth Roman;2;Patricia Hitchcock;1;Kasey Rogers;1;14;Alfred Hitchcock;2;1;Alfred Hitchcock;2;Raymond Chandler;William H. Ziegler
846;David Duchovny;2;Gillian Anderson;1;Mitch Pileggi;2;William B. Davis;2;John Neville;2;46;Rob Bowman;2;1;Chris Carter;2;Chris Carter;Stephen Mark
847;Warwick Davis;2;Val Kilmer;2;Joanne Whalley;1;Jean Marsh;1;Patricia Hayes;1;27;Ron Howard;2;1;Joe Johnston;2;Bob Dolman;Daniel P. Hanley
848;Peter MacNicol;2;Caitlin Clarke;1;Ralph Richardson;2;John Hallam;2;Peter Eyre;2;15;Matthew Robbins;2;1;Hal Barwood;2;Matthew Robbins;Tony Lawson
849;Ken Marshall;2;Lysette Anthony;1;Francesca Annis;1;Alun Armstrong;2;David Battley;2;25;Peter Yates;2;1;Geoffrey Helman;2;Stanford Sherman;Ray Lovejoy
850;Melinda Dillon;1;Darren McGavin;2;Peter Billingsley;2;Jean Shepherd;2;Ian Petrella;2;15;Bob Clark;2;1;Bob Clark;1;Bob Clark;Stan Cole
851;Celia Johnson;1;Trevor Howard;2;Stanley Holloway;0;Joyce Carey;1;Cyril Raymond;2;15;David Lean;2;1;Ronald Neame;3;Anthony Havelock-Allan;Jack Harris
852;Heinz Rühmann;2;Sigfrit Steiner;2;Siegfried Lowitz;2;Michel Simon;2;Heinrich Gretler;2;20;Ladislao Vajda;2;1;Lazar Wechsler;2;Hans Jacoby;Hermann Haller
853;Jude Law;2;Rachel Weisz;1;Ed Harris;2;Joseph Fiennes;2;Bob Hoskins;2;16;Jean-Jacques Annaud;2;1;Jean-Jacques Annaud;2;Jean-Jacques Annaud;Noëlle Boisson
854;Jim Carrey;2;Cameron Diaz;1;Nancy Fish;1;Tim Bagley;2;Johnny Williams;2;16;Chuck Russell;2;1;none;0;Mike Werb;Arthur Coburn
855;Josh Hartnett;2;Ewan McGregor;2;Jason Isaacs;2;Tom Sizemore;2;William Fichtner;2;34;Ridley Scott;2;1;Jerry Bruckheimer;2;Ken Nolan;Pietro Scalia
856;Bob Hoskins;2;Christopher Lloyd;2;Joanna Cassidy;1;Charles Fleischer;2;Kathleen Turner;1;16;Robert Zemeckis;2;1;Don Hahn;4;Jeffrey Price;Arthur Schmidt
857;Tom Hanks;2;Matt Damon;2;Vin Diesel;2;Tom Sizemore;2;Barry Pepper;2;36;Steven Spielberg;2;1;Gary Levinsohn;4;Robert Rodat;Michael Kahn
858;Tom Hanks;2;Meg Ryan;1;Bill Pullman;2;Ross Malinger;2;Rosie O'Donnell;0;23;Nora Ephron;0;1;Gary Foster;1;Nora Ephron;Robert M. Reitano
859;Glenn Close;1;John Malkovich;2;Michelle Pfeiffer;1;Swoosie Kurtz;1;Keanu Reeves;2;14;Stephen Frears;0;1;Norma Heyman;2;Choderlos de Laclos;Philippe Rousselot
860;Matthew Broderick;2;Dabney Coleman;2;Ally Sheedy;1;John Wood;2;Barry Corbin;2;33;John Badham;2;1;Richard Hashimoto;2;Walter F. Parkes;Tom Rolf
861;Arnold Schwarzenegger;2;Sharon Stone;1;Rachel Ticotin;1;Ronny Cox;2;Michael Ironside;2;21;Paul Verhoeven;2;1;Ronald Shusett;2;Dan O'Bannon;Frank J. Urioste
862;Tom Hanks;2;Tim Allen;2;Don Rickles;2;Jim Varney;2;Wallace Shawn;2;13;John Lasseter;2;1;Bonnie Arnold;2;Joss Whedon;Robert Gordon
863;Tom Hanks;2;Tim Allen;2;Joan Cusack;1;Kelsey Grammer;2;Don Rickles;2;24;John Lasseter;2;1;Karen Robert Jackson;2;Andrew Stanton;Lee Unkrich
864;Leon Robinson;2;Doug E. Doug;2;Rawle D. Lewis;2;Malik Yoba;2;John Candy;2;15;Jon Turteltaub;2;1;Dawn Steel;1;none;Bruce Green
865;Arnold Schwarzenegger;2;Richard Dawson;2;María Conchita Alonso;1;Yaphet Kotto;0;Jim Brown;2;16;Paul Michael Glaser;2;1;George Linder;2;none;Mark Warner
866;Johnny Depp;2;Kate Winslet;1;Julie Christie;1;Dustin Hoffman;2;Freddie Highmore;2;19;Marc Forster;2;1;Richard N. Gladstein;2;David Magee;Matt Chesse
867;Sharon Stone;1;William Baldwin;2;Tom Berenger;2;Polly Walker;1;Colleen Camp;1;17;Phillip Noyce;2;1;Robert Evans;1;Joe Eszterhas;William Hoy
868;Presley Chweneyagae;2;Jerry Mofokeng;2;Terry Pheto;1;Kenneth Nkosi;2;Zenzo Ngqobe;0;16;Gavin Hood;2;1;Peter Fudakowski;1;none;Megan Gill
869;Mark Wahlberg;2;Tim Roth;2;Helena Bonham Carter;1;Michael Clarke Duncan;2;Kris Kristofferson;2;23;Tim Burton;2;1;Richard D. Zanuck;1;none;Chris Lebenzon
870;Miho Kanno;1;Hidetoshi Nishijima;2;Tatsuya Mihashi;2;Chieko Matsubara;1;Kyoko Fukada;1;10;Takeshi Kitano;2;1;Takio Yoshida;2;Takeshi Kitano;Takeshi Kitano
871;Charlton Heston;2;Roddy McDowall;2;Kim Hunter;1;Maurice Evans;2;James Daly;2;31;Franklin J. Schaffner;2;1;Arthur P. Jacobs;1;none;Hugh S. Fowler
872;Gene Kelly;2;Donald O'Connor;2;Debbie Reynolds;1;Jean Hagen;1;Millard Mitchell;2;19;Stanley Donen;2;2;Arthur Freed;1;Adolph Green;Adrienne Fazan
873;Whoopi Goldberg;1;Margaret Avery;1;Danny Glover;2;Akosua Busia;1;Oprah Winfrey;1;21;Steven Spielberg;2;1;Steven Spielberg;5;Menno Meyjes;Michael Kahn
874;Paul Scofield;2;Wendy Hiller;1;Leo McKern;2;Robert Shaw;2;Orson Welles;2;25;Fred Zinnemann;0;1;Fred Zinnemann;1;Robert Bolt;Ralph Kemplen
875;Marlene Dietrich;1;Clive Brook;2;Anna May Wong;0;Warner Oland;2;Eugene Pallette;2;9;Josef von Sternberg;2;1;none;0;Jules Furthman;none
876;William Hurt;2;Alec Newman;2;Saskia Reeves;1;Ian McNeice;2;Giancarlo Giannini;2;18;John Harrison;2;1;David R. Kappes;1;none;Harry B. Miller III
877;Paul Muni;0;Ann Dvorak;1;Karen Morley;1;Osgood Perkins;2;C. Henry Gordon;2;41;Howard Hawks;0;2;Howard Hawks;2;Ben Hecht;Edward Curtiss
878;Heinz Rühmann;2;Karin Himboldt;0;Hilde Sessak;0;Erich Ponto;2;Paul Henckels;2;20;Helmut Weiss;0;1;Heinz Rühmann;1;none;none
879;Robin Williams;2;Dustin Hoffman;2;Julia Roberts;1;Bob Hoskins;2;Maggie Smith;1;30;Steven Spielberg;2;1;Bruce Cohen;7;none;Michael Kahn
880;Willeke van Ammelrooy;1;Els Dottermans;0;Dora van der Groen;0;Veerle van Overloop;0;Esther Vriesendorp;0;14;Marleen Gorris;0;1;Gerard Cornelisse;3;Marleen Gorris;Wim Louwrier
881;Tom Cruise;2;Jack Nicholson;2;Demi Moore;1;Kevin Bacon;2;Kevin Pollak;2;16;Rob Reiner;2;1;Andrew Scheinman;3;Aaron Sorkin;Robert Leighton
882;Julia Martinek;0;David Hoppe;0;Fedor Hoppe;0;Uwe Müller;0;Hans Beerhenke;2;10;Arend Agthe;0;1;Gudrun Ruzicková-Steiner;2;Arend Agthe;Yvonne Kölsch
883;Roberto Benigni;2;Steven Wright;2;Joie Lee;1;Cinqué Lee;2;Steve Buscemi;2;24;Jim Jarmusch;0;1;Joana Vicente;2;Jim Jarmusch;Jay Rabinowitz
884;James Spader;2;Deborah Kara Unger;1;Holly Hunter;1;Elias Koteas;2;Rosanna Arquette;1;12;David Cronenberg;2;1;David Cronenberg;1;none;Ronald Sanders
885;George Bancroft;2;Betty Compson;1;Olga Baclanova;1;Clyde Cook;2;Mitchell Lewis;0;9;Josef von Sternberg;2;1;Josef von Sternberg;2;Jules Furthman;Helen Lewis
886;Steve McQueen;2;Edward G. Robinson;2;Ann-Margret;1;Karl Malden;2;Tuesday Weld;1;22;Norman Jewison;2;1;Martin Ransohoff;2;Ring Lardner, Jr.;Hal Ashby
887;Fredric March;2;Myrna Loy;1;Dana Andrews;2;Teresa Wright;1;Virginia Mayo;1;15;William Wyler;2;1;Samuel Goldwyn;1;Robert E. Sherwood;Daniel Mandell
888;John Goodman;2;Elizabeth Perkins;1;Rick Moranis;2;Rosie O'Donnell;0;Kyle MacLachlan;2;15;Brian Levant;2;1;Bruce Cohen;2;Steven E. de Souza;Kent Beyda
889;Mark Addy;2;Stephen Baldwin;2;Kristen Johnston;1;Jane Krakowski;1;Joan Collins;1;14;Brian Levant;2;1;Bruce Cohen;2;Jim Cash;Kent Beyda
890;André Eisermann;0;Dana Vávrová;1;Ben Becker;2;Jochen Nickel;2;Jürgen Schornagel;0;12;Joseph Vilsmaier;2;1;Danny Krausz;2;none;Alexander Berner
891;Robert Redford;2;Dustin Hoffman;2;Jack Warden;2;Martin Balsam;2;Hal Holbrook;2;52;Alan J. Pakula;2;1;Walter Coblenz;3;William Goldman;Robert L. Wolfe
892;Dominique Pinon;2;Marie-Laure Dougnac;1;Jean-Claude Dreyfus;2;Karin Viard;1;Ticky Holgado;2;14;Jean-Pierre Jeunet;2;2;Claudie Ossard;1;Jean-Pierre Jeunet;Hervé Schneid
893;Gabriela Maria Schmeide;1;Axel Prahl;0;Yevgeni Sitokhin;2;Katrin Sass;1;Klaus Manchen;0;10;Andreas Dresen;2;1;Norbert Sauer;2;Laila Stieler;Monika Schindler
894;Axel Prahl;0;Inka Friedrich;1;Anne Ratte-Polle;0;Dagmar Manzel;1;Christian Grashof;0;29;Andreas Dresen;2;1;Cooky Ziesche;2;Laila Stieler;Jörg Hauschild
895;Anatoliy Solonitsyn;2;Ivan Lapikov;0;Nikolay Grinko;2;Rolan Bykov;0;Nikolai Sergeyev;2;11;Andrei Tarkovsky;2;1;Tamara Ogorodnikova;1;none;Lyudmila Feiginova
896;Soumitra Chatterjee;2;Sharmila Tagore;1;Alok Chakravarty;0;Swapan Mukherjee;0;Dhiresh Majumdar;0;7;Satyajit Ray;2;1;Satyajit Ray;1;Satyajit Ray;Dulal Dutta
897;Kanu Bannerjee;0;Karuna Bannerjee;1;Smaran Ghosal;2;Pinaki Sengupta;2;Santi Gupta;0;28;Satyajit Ray;2;1;Satyajit Ray;1;Satyajit Ray;Dulal Dutta
898;Burt Lancaster;2;Karl Malden;2;Thelma Ritter;1;Neville Brand;2;Betty Field;1;49;John Frankenheimer;2;1;Guy Trosper;2;Guy Trosper;Edward Mann
899;Lillian Gish;1;Richard Barthelmess;2;Donald Crisp;0;Arthur Howard;2;Edward Peil Sr.;2;7;D.W. Griffith;2;1;D.W. Griffith;1;none;James Smith
900;Katharine Hepburn;1;Cary Grant;2;Charles Ruggles;2;Walter Catlett;2;Barry Fitzgerald;2;21;Howard Hawks;0;1;Howard Hawks;2;Dudley Nichols;George Hively
901;Charlie Chaplin;2;Virginia Cherrill;1;Florence Lee;1;Harry Myers;2;Al Ernest Garcia;2;30;Charlie Chaplin;2;1;Charlie Chaplin;1;Charlie Chaplin;Charlie Chaplin
902;Ron Perlman;2;Dominique Pinon;2;Judith Vittet;0;Daniel Emilfork;2;Jean-Claude Dreyfus;2;37;Jean-Pierre Jeunet;2;2;Félicie Dutertre;6;Jean-Pierre Jeunet;Hervé Schneid
903;Paul Newman;2;George Kennedy;2;Luke Askew;2;Morgan Woodward;0;Harry Dean Stanton;2;32;Stuart Rosenberg;2;1;Gordon Carroll;2;Frank Pierson;Sam O'Steen
904;Ernst Lubitsch;2;Martha Kriwitz;0;Victor Arnold;2;Albert Paulig;0;Alfred Kuehne;0;7;Carl Wilhelm;0;1;Paul Davidson;1;Jacques Burg;none
905;Louise Brooks;1;Fritz Kortner;2;Francis Lederer;2;Carl Goetz;0;Krafft-Raschig;0;6;G.W. Pabst;2;1;Seymour Nebenzal;1;Ladislaus Vajda;none
906;Lilian Harvey;1;Heinz Rühmann;2;Willy Fritsch;2;Oskar Karlweis;2;Fritz Kampers;2;9;Wilhelm Thiele;0;1;Erich Pommer;1;Franz Schulz;Viktor Gertler
907;Omar Sharif;0;Julie Christie;1;Geraldine Chaplin;1;Rod Steiger;2;Alec Guinness;2;39;David Lean;2;1;Carlo Ponti;1;Robert Bolt;Norman Savage
908;none;0;Noah Valentyn;0;none;0;none;0;Mimoun Oaïssa;2;12;Martin Koolhoven;0;1;none;0;none;none
909;Judy Garland;1;Margaret O'Brien;1;Mary Astor;1;Lucille Bremer;1;Leon Ames;2;14;Vincente Minnelli;2;1;Arthur Freed;2;Irving Brecher;Albert Akst
910;Humphrey Bogart;2;Lauren Bacall;1;John Ridgely;0;Martha Vickers;1;Dorothy Malone;1;13;Howard Hawks;0;1;Howard Hawks;1;Jules Furthman;Christian Nyby
911;W.C. Fields;2;Cora Witherspoon;1;Una Merkel;1;Evelyn Del Rio;0;Jessie Ralph;1;64;Edward F. Cline;2;1;Jack J. Gross;1;W.C. Fields;Arthur Hilton
912;Steve McQueen;2;Faye Dunaway;1;Paul Burke;2;Jack Weston;2;Biff McGuire;0;21;Norman Jewison;2;1;Norman Jewison;2;Alan Trustman;Hal Ashby
913;Pierce Brosnan;2;Rene Russo;1;Denis Leary;2;Ben Gazzara;2;Frankie Faison;2;13;John McTiernan;0;1;Pierce Brosnan;4;Leslie Dixon;John Wright
914;Charlie Chaplin;2;Jack Oakie;2;Reginald Gardiner;2;Henry Daniell;2;Billy Gilbert;2;59;Charlie Chaplin;2;1;Charlie Chaplin;1;Charlie Chaplin;Willard Nico
916;Steve McQueen;2;Robert Vaughn;2;Jacqueline Bisset;1;Don Gordon;2;Robert Duvall;2;19;Peter Yates;2;1;Philip D'Antoni;1;Alan Trustman;Frank P. Keller
917;Nargis;1;Sunil Dutt;2;Rajendra Kumar;2;Raaj Kumar;2;Kanhaiyalal;2;9;Mehboob Khan;2;1;Mehboob Khan;1;none;Shamsudin Kadri
918;Kim Basinger;1;Bruce Willis;2;John Larroquette;2;William Daniels;0;George Coe;2;13;Blake Edwards;2;1;Tony Adams;2;Dale Launer;Robert Pergament
919;Youki Kudoh;1;Saemi Nakamura;1;Joe Romersa;0;Rebecca Forstadt;0;Stuart Robinson;0;9;Hiroyuki Kitakubo;0;1;Yukio Nagasaki;1;Kenji Kamiyama;none
920;Owen Wilson;2;Paul Newman;2;Bonnie Hunt;1;Larry the Cable Guy;2;Tony Shalhoub;2;48;John Lasseter;2;2;Darla K. Anderson;1;Dan Fogelman;Ken Schretzmann
921;Russell Crowe;2;Renée Zellweger;1;Paul Giamatti;2;Craig Bierko;2;Paddy Considine;2;68;Ron Howard;2;1;Brian Grazer;3;Akiva Goldsman;Daniel P. Hanley
922;Johnny Depp;2;Gary Farmer;2;Crispin Glover;2;Lance Henriksen;2;Michael Wincott;2;18;Jim Jarmusch;0;1;Demetra J. MacBride;1;Jim Jarmusch;Jay Rabinowitz
923;David Emge;0;Ken Foree;2;Scott H. Reiniger;0;Gaylen Ross;1;David Crawford;0;37;George A. Romero;2;1;Dario Argento;2;George A. Romero;George A. Romero
924;Sarah Polley;1;Ving Rhames;2;Jake Weber;2;Mekhi Phifer;2;Ty Burrell;2;19;Zack Snyder;2;1;Richard P. Rubinstein;3;George A. Romero;Niven Howie
925;Ossie Davis;2;Danny Aiello;2;Giancarlo Esposito;2;Richard Edson;2;Spike Lee;2;25;Spike Lee;2;1;Spike Lee;1;Spike Lee;Barry Alexander Brown
926;Tim Allen;2;Sigourney Weaver;1;Alan Rickman;2;Tony Shalhoub;2;Sam Rockwell;2;21;Dean Parisot;2;1;Mark Johnson;2;David Howard;Don Zimmerman
927;Zach Galligan;2;Phoebe Cates;1;Hoyt Axton;2;Polly Holliday;1;Dick Miller;2;18;Joe Dante;2;1;Michael Finnell;1;Chris Columbus;Tina Hirsch
928;Zach Galligan;2;Phoebe Cates;1;John Glover;2;Robert Prosky;2;Robert Picardo;2;27;Joe Dante;2;1;Michael Finnell;1;Chris Columbus;Kent Beyda
929;Matthew Broderick;2;Jean Reno;2;Maria Pitillo;1;Hank Azaria;2;Kevin Dunn;0;78;Roland Emmerich;2;1;Dean Devlin;1;Roland Emmerich;Peter Amundson
930;Zarah Leander;1;Grethe Weiser;0;Viktor Staal;2;Paul Hörbiger;2;Wolfgang Preiss;2;15;Rolf Hansen;0;1;none;0;Peter Groll;Anna Höllering
931;Julie Christie;1;Donald Sutherland;2;Hilary Mason;1;Clelia Matania;1;Massimo Serato;2;14;Nicolas Roeg;2;1;Peter Katz;2;Chris Bryant;Graeme Clifford
932;Hildegard Knef;1;Wilhelm Borchert;0;Erna Sellmer;0;Arno Paulsen;0;Michael Günther;0;17;Wolfgang Staudte;2;2;none;0;none;none
933;Frank Schöbel;0;Hanns-Michael Schmidt;0;Georg-Peter Welzel;0;Hans Mietzner;0;Norbert Speer;0;14;Joachim Hasler;0;1;none;0;Maurycy Janowski;Anneliese Hinze-Sokolowa
934;Jean Servais;0;Carl Möhner;2;Robert Manuel;2;Janine Darcey;1;Magali Noël;1;22;Jules Dassin;0;1;Henri Bérard;3;Auguste Le Breton;Roger Dwyre
935;Peter Sellers;2;George C. Scott;2;Sterling Hayden;2;Keenan Wynn;2;Slim Pickens;2;21;Stanley Kubrick;2;1;Stanley Kubrick;2;Stanley Kubrick;Anthony Harvey
936;David Niven;2;Peter Sellers;2;Robert Wagner;2;Capucine;1;Brenda De Banzie;1;20;Blake Edwards;2;1;Martin Jurow;2;Blake Edwards;Ralph E. Winters
938;Clint Eastwood;2;Lee Van Cleef;2;Gian Maria Volonté;0;Mario Brega;2;Klaus Kinski;2;39;Sergio Leone;2;1;Alberto Grimaldi;2;Sergio Leone;Eugenio Alabiso
939;Al Jolson;0;May McAvoy;1;Warner Oland;2;Eugenie Besserer;1;Otto Lederer;2;10;Alan Crosland;2;1;Darryl F. Zanuck;1;Alfred A. Cohn;Harold McCord
940;Margaret Lockwood;1;Michael Redgrave;2;Dame May Whitty;1;Paul Lukas;2;Basil Radford;2;18;Alfred Hitchcock;2;1;Edward Black;1;Sidney Gilliat;R.E. Dearing
941;Mel Gibson;2;Danny Glover;2;Gary Busey;2;Mitchell Ryan;2;Tom Atkins;2;19;Richard Donner;2;1;Richard Donner;3;Shane Black;Stuart Baird
942;Mel Gibson;2;Danny Glover;2;Joe Pesci;2;Joss Ackland;2;Derrick O'Connor;2;21;Richard Donner;2;1;Joel Silver;2;Jeffrey Boam;Stuart Baird
943;Mel Gibson;2;Danny Glover;2;Joe Pesci;2;Rene Russo;1;Stuart Wilson;2;11;Richard Donner;2;1;Richard Donner;6;Jeffrey Boam;Robert Brown
944;Mel Gibson;2;Danny Glover;2;Joe Pesci;2;Rene Russo;1;Jet Li;2;21;Richard Donner;2;1;Richard Donner;2;Channing Gibson;Dallas Puett
946;Joan Fontaine;1;Louis Jourdan;2;Mady Christians;1;Marcel Journet;2;Art Smith;2;13;Max Ophüls;0;1;John Houseman;1;Howard Koch;Ted J. Kent
947;Peter O'Toole;2;Alec Guinness;2;Anthony Quinn;2;Jack Hawkins;2;Omar Sharif;0;53;David Lean;2;1;Sam Spiegel;2;Michael Wilson;Anne V. Coates
948;Donald Pleasence;2;Jamie Lee Curtis;1;P.J. Soles;1;Nancy Kyes;1;Nick Castle;2;25;John Carpenter;2;1;Debra Hill;1;Debra Hill;Charles Bornstein
949;Al Pacino;2;Robert De Niro;2;Val Kilmer;2;Jon Voight;2;Tom Sizemore;2;65;Michael Mann;2;1;Art Linson;2;Michael Mann;Pasquale Buba
950;Ray Romano;2;John Leguizamo;2;Denis Leary;2;Queen Latifah;1;Seann William Scott;2;42;Carlos Saldanha;2;1;Lori Forte;1;Jon Vitti;Tim Nordquist
951;Arnold Schwarzenegger;2;Penelope Ann Miller;1;Pamela Reed;1;Linda Hunt;1;Richard Tyson;2;85;Ivan Reitman;2;1;Brian Grazer;2;Murray Salem;Sheldon Kahn
953;Ben Stiller;2;Chris Rock;2;David Schwimmer;2;Jada Pinkett Smith;1;Sacha Baron Cohen;2;21;Eric Darnell;2;2;Mireille Soria;1;none;Mark A. Hester
954;Tom Cruise;2;Jon Voight;2;Emmanuelle Béart;0;Henry Czerny;2;Jean Reno;2;30;Brian De Palma;2;1;Tom Cruise;2;David Koepp;Paul Hirsch
